flight_id,flight_number,origin_airport,destination_airport,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,aircraft_type,planned_payload_kg,actual_payload_kg,fuel_consumption_kg,flight_status,captain_id
QR0123F,QR0123,DOH,ORD,2025-01-29 20:05:00,2025-01-29 19:57:15.118693,2025-01-30 12:05:00,2025-01-30 11:49:15.772612,A330-300,99359.63001330159,10979.29,54995.90269508192,Completed,3a13f2a6
QR0124F,QR0124,DOH,CDG,2024-08-24 06:55:00,2024-08-24 07:02:24.328521,2024-08-24 11:55:00,2024-08-24 11:43:30.894374,B777F,94243.58695018989,1510.98,57978.88354812407,Completed,8ec366ef
QR0125F,QR0125,DOH,DEL,2024-03-27 23:22:00,2024-03-27 23:17:29.555834,2024-03-28 04:22:00,2024-03-28 03:47:28.020432,B777-300ER,88192.84988303419,1067.93,55205.51919276052,Completed,ca49dbf8
QR0126F,QR0126,PVG,DOH,2024-08-11 06:03:00,2024-08-11 05:56:38.065674,2024-08-11 13:03:00,2024-08-11 13:07:44.533812,B777F,105398.06063043927,3775.87,64776.96498228679,Completed,9fe175b1
QR0127F,QR0127,DOH,HKG,2024-12-13 06:43:00,2024-12-13 06:50:48.705202,2024-12-13 11:43:00,2024-12-13 11:47:34.855742,A330-300,118781.3016614008,2790.27,57449.56711640511,Diverted,dce7be6b
QR0128F,QR0128,DOH,SIN,2024-09-16 23:09:00,2024-09-16 23:31:22.385709,2024-09-17 05:09:00,2024-09-17 05:22:21.476600,B777F,83650.0227712898,,69907.75125024468,Completed,4b3e5b10
QR0129F,QR0129,FRA,DOH,2024-08-05 13:29:00,2024-08-05 13:14:00.000000,2024-08-05 19:29:00,2024-08-05 18:43:08.802363,B777F,101697.83224308827,578.53,61342.552628735444,Completed,c0b1c313
QR0130F,QR0130,DOH,HKG,2024-09-17 03:07:00,2024-09-17 03:03:23.261884,2024-09-17 08:07:00,2024-09-17 08:05:13.503717,B747-8F,82656.65617925739,2398.61,55275.65113852123,Completed,75ebfc70
QR0131F,QR0131,JFK,DOH,2024-08-06 14:08:00,2024-08-06 14:09:14.374760,2024-08-07 04:08:00,2024-08-07 04:35:36.637184,A330-300,88099.1425656552,4255.93,62803.403300450256,Completed,86f569d7
QR0132F,QR0132,DOH,NRT,2024-09-18 19:47:00,2024-09-18 19:36:50.602061,2024-09-18 23:47:00,2024-09-18 23:44:54.992506,B777-300ER,104538.29706525028,1810.73,68838.78678980106,Completed,75f9cafa
QR0133F,QR0133,DOH,CAN,2024-02-28 00:42:00,2024-02-28 03:21:16.063044,2024-02-28 14:42:00,2024-02-28 17:06:05.328466,B777-300ER,117512.67860930247,,56017.59690750819,Completed,d26e61d9
QR0134F,QR0134,MEL,DOH,2024-10-19 05:06:00,2024-10-19 05:08:53.002549,2024-10-19 09:06:00,2024-10-19 08:46:47.234470,A330-300,84490.91033315638,5396.64,60429.08159778197,Completed,b22f8654
QR0135F,QR0135,DOH,SYD,2024-08-18 00:36:00,2024-08-18 00:36:26.274989,2024-08-18 06:36:00,2024-08-18 06:59:08.191962,B747-8F,110478.78978388614,2902.83,63882.074593192156,Completed,51fc4319
QR0136F,QR0136,DOH,DEL,2024-02-01 06:44:00,2024-02-01 06:42:16.913722,2024-02-01 15:44:00,2024-02-01 15:40:04.945125,A350F,116595.13522469482,,60592.2977436961,Completed,9e986921
QR0137F,QR0137,LHR,DOH,2024-05-31 06:45:00,2024-05-31 06:33:40.868173,2024-05-31 19:45:00,2024-05-31 19:49:39.061138,B777-300ER,83962.25736863952,2017.66,71396.5641742401,Completed,635f4ec2
QR0138F,QR0138,DOH,LHR,2025-01-18 03:14:00,2025-01-18 03:10:38.914117,2025-01-18 08:14:00,2025-01-18 08:08:37.113306,B747-8F,95826.79656385264,7886.48,61308.65219096942,Completed,cfa3b402
QR0139F,QR0139,DOH,SYD,2024-11-18 17:23:00,2024-11-18 17:09:46.557312,2024-11-19 09:23:00,2024-11-19 09:14:33.213070,B747-8F,97369.46786445583,12980.45,69559.61619284912,Completed,412f1edd
QR0140F,QR0140,SIN,DOH,2025-01-17 00:09:00,2025-01-17 00:19:53.777714,2025-01-17 04:09:00,2025-01-17 04:14:30.420940,A350F,88774.7226026108,8022.06,64451.91047882524,Completed,46f5a0cc
QR0141F,QR0141,DOH,CAN,2024-03-24 15:17:00,2024-03-24 15:33:18.027890,2024-03-25 04:17:00,2024-03-25 04:45:26.968934,A330-300,91892.02396902557,252.31,55498.41545940958,Completed,68d0a3a1
QR0142F,QR0142,DOH,HKG,2024-07-04 13:27:00,2024-07-04 13:26:20.880669,2024-07-04 17:27:00,2024-07-04 17:26:37.332747,A350F,113965.46544644488,1272.76,53153.86443264711,Completed,b89803a5
QR0143F,QR0143,DOH,NRT,2024-06-02 10:20:00,2024-06-02 10:15:47.050613,2024-06-02 16:20:00,2024-06-02 16:31:27.601144,B777F,82907.35644010492,103.46,68484.4490979032,Completed,2589b6be
QR0144F,QR0144,DOH,SIN,2024-08-24 01:15:00,2024-08-24 02:11:54.525202,2024-08-24 05:15:00,2024-08-24 06:41:45.551764,A330-300,119839.6420378442,2543.41,49193.194536873205,Completed,7ea191a8
QR0145F,QR0145,FRA,DOH,2024-09-04 18:58:00,2024-09-04 18:59:08.338543,2024-09-05 05:58:00,2024-09-05 06:42:53.668037,B777-300ER,112997.5391926959,67.45,62394.23433916288,Completed,a0a5feb1
QR0146F,QR0146,DOH,HKG,2024-01-29 11:28:00,2024-01-29 11:36:32.942354,2024-01-30 03:28:00,2024-01-30 03:36:41.398173,B777-300ER,105123.33906285741,,58948.47752503979,Completed,3783201d
QR0147F,QR0147,DOH,DXB,2024-09-02 08:30:00,2024-09-02 08:32:02.106216,2024-09-02 14:30:00,2024-09-02 14:38:26.073837,B777-300ER,86809.32129753323,4550.87,64327.793828369926,Completed,d9bc7188
QR0148F,QR0148,DOH,JFK,2024-05-16 03:51:00,2024-05-16 03:50:35.877159,2024-05-16 08:51:00,2024-05-16 08:43:04.084395,B777F,92539.01159736406,,64765.17682548879,Completed,a5d9807e
QR0149F,QR0149,HKG,SIN,2024-02-03 17:14:00,2024-02-03 17:27:24.380566,2024-02-04 03:14:00,2024-02-04 03:34:21.282576,B777-300ER,97076.08349291349,,59287.89632456218,Completed,9fe80b5f
QR0150F,QR0150,DOH,PVG,2024-09-03 01:34:00,2024-09-03 01:42:00.010675,2024-09-03 06:34:00,2024-09-03 06:55:51.410742,B777-300ER,96474.53861545806,3899.65,57052.46413847693,Completed,b98905d8
QR0151F,QR0151,DOH,NRT,2024-09-14 10:45:00,2024-09-14 10:54:27.636411,2024-09-14 15:45:00,2024-09-14 15:59:21.179389,B747-8F,81865.43601846362,1876.27,66212.18643262846,Completed,33be5f05
QR0152F,QR0152,DOH,JFK,2024-12-05 14:45:00,2024-12-05 14:42:25.982983,2024-12-05 19:45:00,2024-12-05 19:58:15.386154,B777F,106969.46246512796,6343.95,64720.210740745424,Completed,52328882
QR0153F,QR0153,BKK,DOH,2024-06-06 15:19:00,2024-06-06 15:31:17.264143,2024-06-07 01:19:00,2024-06-07 01:35:42.865633,B747-8F,99347.21783031466,1147.35,53966.584731278905,Completed,9d95db17
QR0154F,QR0154,DOH,MAD,2025-01-17 05:22:00,2025-01-17 05:17:42.059937,2025-01-17 17:22:00,2025-01-17 17:42:51.922835,B777-300ER,93545.58778745873,11313.43,55237.72879142387,Completed,87cf496a
QR0155F,QR0155,DOH,SIN,2024-07-02 15:01:00,2024-07-02 14:54:10.956040,2024-07-03 03:01:00,2024-07-03 02:47:30.289169,B777F,93874.28043715558,236.97,58713.05366857535,Completed,480470fd
QR0156F,QR0156,DOH,NRT,2024-09-26 19:25:00,2024-09-26 19:26:07.059451,2024-09-27 11:25:00,2024-09-27 11:34:55.713499,A350F,93018.75954706491,2687.39,56267.81820386359,Completed,12a4cdd8
QR0157F,QR0157,HKG,SIN,2024-05-12 13:52:00,2024-05-12 14:25:06.002049,2024-05-12 22:52:00,2024-05-12 23:34:19.609019,A330-300,118347.90965461594,105.14,68216.35663842967,Completed,27aa8dfc
QR0158F,QR0158,DOH,IST,2024-11-24 00:02:00,2024-11-24 00:02:39.011471,2024-11-24 08:02:00,2024-11-24 07:59:59.390577,A350F,93072.81225006928,8650.58,60967.326854941195,Completed,b3dccc9f
QR0159F,QR0159,DEL,DOH,2024-01-19 00:48:00,2024-01-19 00:53:40.718353,2024-01-19 05:48:00,2024-01-19 06:17:11.629036,B777F,92682.95077452232,45.16,63742.41147191821,Completed,d21706fa
QR0160F,QR0160,DOH,BKK,2024-03-05 01:01:00,2024-03-05 01:20:00.389425,2024-03-05 09:01:00,2024-03-05 09:25:54.355049,A330-300,96853.59266444194,1688.68,62054.159815620755,Completed,febf9046
QR0161F,QR0161,DOH,HKG,2024-04-20 22:36:00,2024-04-20 22:41:21.357238,2024-04-21 13:36:00,2024-04-21 13:43:54.856877,B777-300ER,89413.02203838999,,56935.05255533227,Completed,26110ddc
QR0162F,QR0162,HKG,DOH,2024-06-11 10:50:00,2024-06-11 11:14:27.640965,2024-06-11 18:50:00,2024-06-11 18:50:22.731736,A330-300,89376.22977633036,3735.01,56323.62640311222,Completed,5c0219a1
QR0163F,QR0163,IST,DOH,2024-05-05 12:50:00,2024-05-05 12:39:55.136096,2024-05-05 23:50:00,2024-05-05 23:41:11.611762,B747-8F,101971.00032512995,757.61,55700.872646060525,Completed,99ff19ef
QR0164F,QR0164,NRT,DOH,2024-06-29 13:24:00,2024-06-29 13:36:59.753087,2024-06-30 04:24:00,2024-06-30 04:37:33.317758,B777-300ER,88537.91525304169,2311.57,55480.97310782226,Completed,df559471
QR0165F,QR0165,DOH,HKG,2024-11-13 04:13:00,2024-11-13 04:25:28.382190,2024-11-13 08:13:00,2024-11-13 08:27:30.324425,A350F,104631.70208405542,238.99,63308.64367510798,Completed,bcce7a58
QR0166F,QR0166,DOH,CDG,2024-12-29 10:27:00,2024-12-29 11:45:37.694300,2024-12-30 01:27:00,2024-12-30 03:17:59.637174,A330-300,117276.10737682413,15287.2,50308.04469368892,Completed,32b7dccc
QR0167F,QR0167,NRT,DOH,2024-02-15 19:28:00,2024-02-15 19:29:16.181448,2024-02-16 00:28:00,2024-02-16 00:09:07.030791,B777-300ER,105453.77261272358,49.39,59133.89284324117,Completed,e353fe44
QR0168F,QR0168,SIN,DOH,2024-03-06 00:13:00,2024-03-06 00:03:22.715263,2024-03-06 12:13:00,2024-03-06 12:03:22.916816,A350F,87905.91124478461,,65025.79553345045,Completed,a2a13f22
QR0169F,QR0169,DOH,HKG,2024-03-31 13:03:00,2024-03-31 13:02:28.306956,2024-04-01 03:03:00,2024-04-01 03:29:56.339324,B777F,93561.14198975639,,63348.422446582525,Completed,7fadb4c2
QR0170F,QR0170,DOH,CAN,2024-04-26 02:15:00,2024-04-26 02:00:00.000000,2024-04-26 17:15:00,2024-04-26 17:31:45.591730,A330-300,106365.19650492643,1272.27,59951.34916245828,Completed,d55a1165
QR0171F,QR0171,DEL,DOH,2024-01-16 14:57:00,2024-01-16 15:07:31.739605,2024-01-16 19:57:00,2024-01-16 19:57:44.306090,B777F,93047.40245111637,,60516.20829349543,Diverted,ed0060b3
QR0172F,QR0172,DOH,SIN,2024-02-16 21:32:00,2024-02-16 22:31:38.347934,2024-02-17 02:32:00,2024-02-17 03:02:05.440820,A330-300,96666.80332825481,,63159.71118871092,Completed,e8a3926c
QR0173F,QR0173,DOH,SIN,2024-10-27 17:08:00,2024-10-27 17:19:07.957294,2024-10-27 22:08:00,2024-10-27 22:25:37.149143,A350F,95710.0073415484,3947.58,65208.970595107974,Completed,56e8a31b
QR0174F,QR0174,DOH,NRT,2024-12-22 18:28:00,2024-12-22 18:23:30.624110,2024-12-23 03:28:00,2024-12-23 03:22:15.853514,A350F,107176.3423038052,2022.77,59012.027156388205,Completed,38e681f5
QR0175F,QR0175,DOH,LHR,2024-02-10 08:34:00,2024-02-10 08:59:00.172753,2024-02-10 19:34:00,2024-02-10 20:20:56.309489,B777-300ER,87903.38343313274,,48338.807424018385,Completed,3e9cf451
QR0176F,QR0176,FRA,DOH,2025-01-21 12:36:00,2025-01-21 12:52:54.078492,2025-01-22 01:36:00,2025-01-22 02:06:58.664464,A350F,90433.40651215905,2518.31,60019.91740812042,Completed,1917f257
QR0177F,QR0177,DOH,CDG,2024-04-07 16:57:00,2024-04-07 17:00:32.585629,2024-04-08 05:57:00,2024-04-08 06:14:05.754244,B777-300ER,80813.63324270403,1126.33,54803.1419703451,Completed,b374f20b
QR0178F,QR0178,DOH,PVG,2024-10-12 04:29:00,2024-10-12 04:20:19.031561,2024-10-12 14:29:00,2024-10-12 13:57:19.320160,A330-300,94893.51273541525,3334.72,53681.829652492146,Completed,5f04ee05
QR0179F,QR0179,JFK,DOH,2024-05-31 08:02:00,2024-05-31 08:12:05.751581,2024-05-31 15:02:00,2024-05-31 14:49:22.635423,B777F,86570.54654882496,1905.89,61774.30822327499,Completed,4883db2f
QR0180F,QR0180,HKG,SIN,2024-01-25 03:22:00,2024-01-25 03:25:55.802524,2024-01-25 14:22:00,2024-01-25 14:43:33.298350,A330-300,89885.80280121173,,59608.31054311943,Completed,f4382323
QR0181F,QR0181,DOH,CAN,2024-12-07 17:14:00,2024-12-07 17:14:22.538011,2024-12-08 03:14:00,2024-12-08 03:12:05.720996,B777-300ER,98316.3762785886,6554.16,64528.22951651898,Completed,40bdf828
QR0182F,QR0182,HKG,SIN,2024-03-10 05:18:00,2024-03-10 05:19:31.391876,2024-03-10 18:18:00,2024-03-10 18:20:45.978885,A350F,110562.22359409754,,61448.2676045015,Completed,5e31bcb3
QR0183F,QR0183,ORD,DOH,2024-04-21 17:15:00,2024-04-21 17:10:12.285003,2024-04-22 06:15:00,2024-04-22 06:34:38.671669,A350F,97838.61081617622,1242.57,64439.494094668575,Completed,74f69190
QR0184F,QR0184,DOH,HKG,2024-08-25 14:00:00,2024-08-25 14:06:08.585453,2024-08-25 23:00:00,2024-08-25 22:42:23.953706,B777F,105076.65117255582,,54308.77026970035,Completed,de22975b
QR0185F,QR0185,DEL,DOH,2024-06-12 07:52:00,2024-06-12 07:44:49.080744,2024-06-12 15:52:00,2024-06-12 15:47:43.799681,A330-300,99242.68763389895,46.56,53557.041458112035,Completed,d6e27f9e
QR0186F,QR0186,DXB,DOH,2024-06-29 08:34:00,2024-06-29 08:29:07.699690,2024-06-29 23:34:00,2024-06-29 22:55:51.851518,A330-300,90662.00481817148,4602.54,66362.7031629275,Completed,2122251c
QR0187F,QR0187,DOH,BKK,2024-03-23 12:30:00,2024-03-23 13:34:19.153344,2024-03-24 04:30:00,2024-03-24 05:14:27.133436,A330-300,87365.2009232474,,55966.147739987406,Completed,732fe2f0
QR0188F,QR0188,DOH,HKG,2024-03-17 02:19:00,2024-03-17 03:55:21.725979,2024-03-17 07:19:00,2024-03-17 08:54:11.991482,A330-300,115159.692310346,3222.14,62807.22230429976,Completed,c0c5b368
QR0189F,QR0189,DOH,NRT,2024-02-14 11:42:00,2024-02-14 11:37:19.715581,2024-02-15 00:42:00,2024-02-15 00:48:47.612234,B747-8F,111876.46262970519,,61963.65470190995,Cancelled,51093c50
QR0190F,QR0190,HKG,SIN,2024-01-16 03:14:00,2024-01-16 03:25:53.283745,2024-01-16 18:14:00,2024-01-16 18:15:54.742419,A350F,90498.25211939562,,56384.92150856966,Completed,5ec81745
QR0191F,QR0191,JFK,DOH,2024-01-27 08:20:00,2024-01-27 08:16:50.355985,2024-01-27 13:20:00,2024-01-27 13:14:23.976124,A350F,100824.89860685807,789.37,61692.91545443181,Completed,6012bfaf
QR0192F,QR0192,DOH,LHR,2024-11-11 05:23:00,2024-11-11 05:27:37.292458,2024-11-11 13:23:00,2024-11-11 13:25:59.018673,B777-300ER,93401.9668375393,1483.98,62512.44161811051,Completed,4ef04a72
QR0193F,QR0193,MAD,DOH,2024-07-05 10:41:00,2024-07-05 10:58:09.606428,2024-07-05 17:41:00,2024-07-05 18:04:04.034382,B777-300ER,95126.87257811725,1838.53,61664.079671630316,Completed,9f45ed5c
QR0194F,QR0194,HKG,SIN,2024-03-24 12:54:00,2024-03-24 13:36:11.193240,2024-03-25 04:54:00,2024-03-25 05:39:10.919817,A350F,89085.05462367463,,58717.8741543571,Completed,f33837ec
QR0195F,QR0195,DOH,HKG,2024-03-07 16:08:00,2024-03-07 16:16:51.435812,2024-03-08 05:08:00,2024-03-08 05:35:00.454993,A330-300,87535.79069601969,1191.15,61391.510257815884,Completed,92a67219
QR0196F,QR0196,DOH,CAN,2024-01-10 23:00:00,2024-01-10 23:04:34.334887,2024-01-11 10:00:00,2024-01-11 10:24:51.818015,A330-300,115733.66567310432,,58526.444805779094,Completed,5efbbe50
QR0197F,QR0197,DOH,MAD,2024-10-29 16:54:00,2024-10-29 16:41:48.709000,2024-10-30 08:54:00,2024-10-30 08:34:31.811768,B747-8F,110114.77778014282,5480.48,54452.62227580128,Completed,dce8b68f
QR0198F,QR0198,ORD,DOH,2024-03-17 08:34:00,2024-03-17 08:43:18.532430,2024-03-17 22:34:00,2024-03-17 23:10:28.002660,A330-300,101195.96703220031,236.05,57697.965392515136,Completed,bb5e35ba
QR0199F,QR0199,HKG,SIN,2024-01-22 22:39:00,2024-01-22 22:44:57.943407,2024-01-23 06:39:00,2024-01-23 06:27:14.723939,A330-300,103837.66382922817,,59013.7467982385,Completed,bf1a508c
QR0200F,QR0200,HKG,DOH,2024-12-30 10:21:00,2024-12-30 10:13:04.119202,2024-12-30 19:21:00,2024-12-30 18:55:12.447981,B777F,98850.02866494113,3701.75,56574.90778532468,Completed,07695ce0
QR0201F,QR0201,CDG,DOH,2024-09-08 01:54:00,2024-09-08 02:11:55.868597,2024-09-08 12:54:00,2024-09-08 13:18:05.255495,B777-300ER,80324.0376658929,1467.52,63845.463314778746,Completed,a92440ff
QR0202F,QR0202,DOH,LHR,2024-10-12 11:07:00,2024-10-12 11:35:46.145059,2024-10-12 16:07:00,2024-10-12 16:37:39.135810,A350F,119660.30753114008,2885.05,59092.20539202384,Completed,47ae2861
QR0203F,QR0203,CAN,DOH,2024-12-05 17:51:00,2024-12-05 18:10:38.131700,2024-12-06 03:51:00,2024-12-06 04:15:39.776210,B777-300ER,89492.56643579007,5756.95,65609.13745993741,Completed,14070154
QR0204F,QR0204,DOH,JFK,2024-02-29 03:32:00,2024-02-29 03:30:02.046362,2024-02-29 12:32:00,2024-02-29 12:22:11.309975,B777-300ER,97817.3470114412,,56290.45500177598,Completed,2a2151b7
QR0205F,QR0205,DOH,LHR,2024-11-07 19:41:00,2024-11-07 19:32:29.660766,2024-11-08 03:41:00,2024-11-08 03:54:18.745381,B747-8F,117109.29119132015,923.83,58781.84972141035,Completed,38689743
QR0206F,QR0206,DOH,SIN,2024-08-29 05:03:00,2024-08-29 04:55:21.150180,2024-08-29 15:03:00,2024-08-29 14:40:47.880633,A350F,106256.52536918691,1802.94,63699.60380123275,Completed,9e1e6c53
QR0207F,QR0207,CAN,DOH,2024-08-11 19:27:00,2024-08-11 19:41:02.589769,2024-08-12 05:27:00,2024-08-12 05:44:43.302032,B777F,93306.18003620204,1327.78,59294.047089548316,Completed,4d232441
QR0208F,QR0208,DOH,MEL,2024-09-22 10:27:00,2024-09-22 10:52:55.016833,2024-09-22 21:27:00,2024-09-22 21:28:42.258131,A350F,117113.69066424778,7436.73,72144.67369038452,Completed,8cea3440
QR0209F,QR0209,FRA,DOH,2024-05-17 09:49:00,2024-05-17 09:40:16.329028,2024-05-17 16:49:00,2024-05-17 16:26:28.192020,B747-8F,96453.84995526001,,57358.01613989812,Completed,581217ad
QR0210F,QR0210,DOH,LHR,2024-09-12 13:08:00,2024-09-12 13:04:20.587809,2024-09-13 05:08:00,2024-09-13 05:07:05.109351,B777-300ER,114454.50875826267,5364.36,65605.69172505176,Completed,317749d2
QR0211F,QR0211,DOH,SIN,2024-04-11 20:11:00,2024-04-11 20:05:42.139376,2024-04-12 05:11:00,2024-04-12 05:17:46.509721,B777-300ER,101909.49777297096,,51687.37748931954,Completed,efa29ca6
QR0212F,QR0212,DOH,LAX,2024-06-23 07:59:00,2024-06-23 08:09:49.114119,2024-06-23 22:59:00,2024-06-23 22:47:21.824029,A350F,98426.54978842815,1971.33,56551.062276354474,Completed,533209de
QR0213F,QR0213,DOH,MEL,2024-03-03 05:48:00,2024-03-03 05:34:19.050453,2024-03-03 15:48:00,2024-03-03 15:41:37.994337,A350F,92167.29910514064,123.81,62188.278144541255,Completed,64999d9d
QR0214F,QR0214,DOH,SYD,2024-03-12 19:04:00,2024-03-12 19:14:41.129735,2024-03-13 00:04:00,2024-03-13 00:13:21.415775,B777F,82106.93327318788,757.84,58814.28045281912,Completed,eca1c5f3
QR0215F,QR0215,DOH,HKG,2024-11-19 02:23:00,2024-11-19 02:26:17.175669,2024-11-19 14:23:00,2024-11-19 14:38:26.829670,B777-300ER,102117.62992757009,,68767.02313656485,Completed,78b11482
QR0216F,QR0216,DOH,JFK,2024-02-16 00:48:00,2024-02-16 00:53:12.729475,2024-02-16 12:48:00,2024-02-16 12:21:56.831016,B777F,112451.55415784159,,63152.72104341726,Completed,81e605f7
QR0217F,QR0217,IST,DOH,2024-05-04 22:31:00,2024-05-04 22:25:05.868157,2024-05-05 04:31:00,2024-05-05 04:06:29.049998,B747-8F,110359.4576177393,2607.25,57998.311408636364,Completed,16676759
QR0218F,QR0218,LAX,DOH,2024-04-02 14:59:00,2024-04-02 14:59:19.358886,2024-04-02 18:59:00,2024-04-02 18:45:54.908988,B777-300ER,82555.03135447553,3069.31,65888.53177177509,Completed,45b6d1da
QR0219F,QR0219,HKG,SIN,2024-12-23 08:54:00,2024-12-23 09:18:21.943762,2024-12-24 00:54:00,2024-12-24 00:53:16.278314,A350F,96186.21671618667,4328.91,52681.86770983857,Completed,f0541a29
QR0220F,QR0220,DOH,JFK,2025-01-30 01:13:00,2025-01-30 01:09:11.956820,2025-01-30 08:13:00,2025-01-30 08:18:19.588533,A350F,114018.11671135161,10463.13,59703.869156646135,Completed,b103faa4
QR0221F,QR0221,ORD,DOH,2024-09-25 17:03:00,2024-09-25 17:03:27.726962,2024-09-26 02:03:00,2024-09-26 02:14:41.769465,B747-8F,101513.51292597232,2522.89,56531.373455658075,Completed,a14d2803
QR0222F,QR0222,MEL,DOH,2024-01-14 04:07:00,2024-01-14 04:17:30.532945,2024-01-14 19:07:00,2024-01-14 19:25:05.489926,B747-8F,106885.94747729629,583.52,59902.42598624149,Completed,036a51f8
QR0223F,QR0223,LHR,JFK,2024-07-07 08:03:00,2024-07-07 08:08:00.482251,2024-07-07 18:03:00,2024-07-07 18:03:25.041333,B777-300ER,110668.4669768287,27.88,58102.1996253542,Completed,0f96fd74
QR0224F,QR0224,SYD,DOH,2024-01-30 23:09:00,2024-01-30 23:04:38.968440,2024-01-31 04:09:00,2024-01-31 03:42:28.766410,B777F,116815.59326000148,147.07,59412.9073810702,Completed,8e95951e
QR0225F,QR0225,AMS,DOH,2024-08-15 09:49:00,2024-08-15 09:59:19.736090,2024-08-16 01:49:00,2024-08-16 02:19:02.066641,A350F,89738.16047887063,6606.01,49360.77139033239,Completed,d7e81b26
QR0226F,QR0226,HKG,DOH,2024-12-06 14:28:00,2024-12-06 14:22:49.119566,2024-12-07 00:28:00,2024-12-07 00:14:44.706149,B747-8F,98898.4131541579,7480.57,58066.03331071337,Completed,53bb062b
QR0227F,QR0227,CDG,DOH,2024-07-06 15:10:00,2024-07-06 15:14:48.208134,2024-07-07 03:10:00,2024-07-07 03:14:42.145594,A330-300,95126.19274242967,3856.87,54619.96681142603,Completed,13ed2f50
QR0228F,QR0228,DOH,IST,2024-05-10 11:45:00,2024-05-10 12:01:29.888489,2024-05-10 23:45:00,2024-05-11 00:12:25.035739,B777F,102293.80258865867,479.8,58361.90666967242,Completed,0bd32fac
QR0229F,QR0229,DXB,DOH,2024-07-16 01:16:00,2024-07-16 01:23:19.178482,2024-07-16 15:16:00,2024-07-16 15:22:49.835098,B747-8F,109868.86406736248,2650.63,54431.5668904723,Completed,56fde6f6
QR0230F,QR0230,DXB,DOH,2024-07-03 10:46:00,2024-07-03 10:44:10.959877,2024-07-03 16:46:00,2024-07-03 16:30:03.716540,B777-300ER,80711.40565049934,55.97,59904.19751209179,Completed,91c30767
QR0231F,QR0231,MEL,DOH,2024-11-10 00:02:00,2024-11-09 23:56:45.431034,2024-11-10 15:02:00,2024-11-10 15:09:00.343156,B777F,104086.17224505817,4728.59,57612.5420157945,Completed,6242c068
QR0232F,QR0232,HKG,SIN,2024-06-08 14:30:00,2024-06-08 14:15:00.000000,2024-06-09 02:30:00,2024-06-09 01:58:07.413306,B777F,99889.81920758254,,66273.72418668827,Completed,cf33cf82
QR0233F,QR0233,DOH,BKK,2024-12-01 08:58:00,2024-12-01 09:10:30.917322,2024-12-01 17:58:00,2024-12-01 18:17:22.375300,B777-300ER,97987.58693477359,9692.15,63158.17604910334,Completed,bbba9992
QR0234F,QR0234,CAN,DOH,2024-05-05 11:44:00,2024-05-05 12:12:28.122443,2024-05-06 00:44:00,2024-05-06 01:14:28.038492,A330-300,99026.03937806547,384.42,69848.5133952556,Completed,b3134b2d
QR0235F,QR0235,DOH,HKG,2024-06-14 00:41:00,2024-06-14 00:48:56.855113,2024-06-14 16:41:00,2024-06-14 17:19:02.622887,B777-300ER,105757.69221343641,608.43,67476.07248934286,Completed,486a6d06
QR0236F,QR0236,DOH,AMS,2024-04-17 16:32:00,2024-04-17 16:39:41.892542,2024-04-18 04:32:00,2024-04-18 04:44:16.794161,A350F,107271.87245137546,2865.64,71046.9356295146,Completed,dcc1994c
QR0237F,QR0237,DOH,DEL,2024-02-18 16:32:00,2024-02-18 16:17:00.000000,2024-02-19 08:32:00,2024-02-19 08:12:23.285190,A330-300,80056.72880535662,,70303.4446686396,Completed,e77dc327
QR0238F,QR0238,LHR,JFK,2024-06-29 15:37:00,2024-06-29 15:50:37.828993,2024-06-30 02:37:00,2024-06-30 02:49:33.272909,B777F,95765.32971313247,244.74,61222.17673989509,Completed,561f099f
QR0239F,QR0239,DOH,ORD,2024-11-06 07:02:00,2024-11-06 06:54:35.302399,2024-11-06 22:02:00,2024-11-06 22:06:42.267999,A330-300,104356.19444120151,2942.33,58510.443360009645,Completed,3a739e9e
QR0240F,QR0240,DOH,SIN,2024-01-13 05:17:00,2024-01-13 06:19:42.571273,2024-01-13 12:17:00,2024-01-13 13:48:52.917050,A330-300,97751.79363918916,,62832.512275276094,Completed,50fd3513
QR0241F,QR0241,DOH,DXB,2024-01-10 07:36:00,2024-01-10 07:32:55.386338,2024-01-10 13:36:00,2024-01-10 13:30:35.842545,B777F,81038.44073415684,,60834.326237208275,Cancelled,3610b164
